1046 4
-0.9786 0.0713 -0.1812 0.0671
-0.8932 0.3131 -0.2991 0.1213
-0.087 0.2155 0.1729 0.9571
0.0358 0.1732 0.3544 0.9182
0.4785 0.3393 0.0037 -0.8099
-0.9081 -0.2855 -0.1265 -0.279
0.9397 -0.2204 -0.2138 0.1504
-0.8153 -0.1721 0.3835 0.3982
-0.7041 -0.0059 0.3117 0.638
-0.0943 -0.0914 0.0872 -0.9875
-0.8353 -0.3342 -0.1799 0.3978
0.2811 -0.3738 0.0965 0.8786
-0.9047 0.3337 0.2523 0.0809
-0.5353 0.2159 0.1 0.8105
-0.9027 -0.2744 0.2308 -0.2377
0.6809 -0.2985 -0.1984 0.6387
0.3162 0.0961 0.0804 -0.9404
0.2494 -0.0774 0.0856 0.9615
-0.0556 0.0693 -0.3596 -0.9289
0.8199 -0.1398 -0.3803 -0.4046
0.7154 0.0054 -0.0399 -0.6975
-0.1009 0.2144 0.2624 0.9354
-0.0438 -0.035 0.3486 -0.9356
-0.918 0.3136 -0.1961 0.1432
-0.8714 0.1493 0.411 -0.2224
0.9386 0.1748 -0.0939 0.2822
0.8669 0.1134 0.2554 -0.4128
-0.9872 0.065 -0.0428 -0.1393
0.7685 -0.1067 0.3861 0.499
0.9918 0.0567 0.0084 0.1143
-0.6262 0.0727 -0.2967 -0.7173
0.6909 0.3187 0.0137 0.6488
0.1789 0.2846 -0.0181 -0.9417
-0.0481 -0.1191 -0.1389 0.9819
-0.2344 0.279 0.1386 -0.9209
0.9865 -0.153 0.0116 -0.0572
-0.4851 0.1334 0.1112 0.8571
0.9301 0.3637 -0.0345 -0.0387
-0.468 0.0793 -0.4016 -0.7832
0.9337 -0.2 0.1122 0.2751
-0.617 0.0024 0.0165 -0.7868
0.7061 -0.3773 -0.117 -0.5876
-0.781 0.2679 -0.2303 0.515
0.8517 0.3879 -0.2262 0.2699
-0.9577 -0.2575 0.0992 -0.0814
-0.5143 0.1975 0.046 0.8333
0.4169 0.0795 -0.2472 -0.8711
0.5367 -0.1441 0.0707 -0.8284
0.2739 0.0159 0.1042 -0.956
0.8197 -0.3136 -0.1276 0.462
